episode,reward,length,x_pos,policy_loss,value_loss,entropy,flag_reached,time
3938,-8.80,122,898,0,0,0,0,8520.8
3939,39.10,158,1523,0,0,0,0,8522.6
3940,58.60,175,1784,0,0,0,0,8524.3
3941,45.00,451,2752,0,0,0,0,8528.7
3942,-12.30,79,693,0,0,0,0,8529.3
3943,55.10,153,1663,0,0,0,0,8530.8
3944,59.20,173,1782,0,0,0,0,8532.7
3945,-66.60,719,2708,0,0,0,0,8540.2
3946,55.00,182,1778,0,0,0,0,8542.2
3947,622.60,484,3161,0,0,0,1,8546.7
3948,73.60,197,2024,0,0,0,0,8548.6
3949,-80.10,580,2019,0,0,0,0,8555.7
3950,33.10,410,2470,0,0,0,0,8559.7
3951,55.60,181,1778,0,0,0,0,8561.5
3952,76.40,302,2469,0,0,0,0,8566.0
3953,55.90,152,1665,0,0,0,0,8567.4
3954,49.60,196,1778,0,0,0,0,8569.1
3955,-30.80,133,722,0,0,0,0,8570.5
3956,53.60,158,1666,0,0,0,0,8572.2
3957,39.40,131,1417,0,0,0,0,8573.5
3958,34.50,149,1438,0,0,0,0,8575.0
3959,72.20,312,2469,0,0,0,0,8577.8
3960,55.80,153,1668,0,0,0,0,8579.9
3961,58.50,176,1789,0,0,0,0,8581.9
3962,53.20,185,1772,0,0,0,0,8583.6
3963,56.50,151,1669,0,0,0,0,8585.1
3964,59.40,174,1790,0,0,0,0,8586.9
3965,64.50,202,1951,0,0,0,0,8589.1
3966,87.50,339,2731,0,0,0,0,8592.9
3967,57.40,349,2468,0,0,0,0,8598.1
3968,-202.60,1000,2471,0,0,0,0,8608.4
3969,83.80,284,2471,0,0,0,0,8613.6
3970,-23.00,144,844,0,0,0,0,8615.0
3971,37.00,141,1433,0,0,0,0,8616.5
3972,37.90,135,1418,0,0,0,0,8617.9
3973,53.80,157,1664,0,0,0,0,8619.3
3974,-71.50,256,809,0,0,0,0,8621.9
3975,-290.00,1014,1654,0,0,0,0,8632.7
3976,58.60,173,1778,0,0,0,0,8634.3
3977,52.60,189,1782,0,0,0,0,8637.1
3978,39.10,136,1433,0,0,0,0,8640.5
3979,51.70,363,2467,0,0,0,0,8644.7
3980,67.60,211,2018,0,0,0,0,8647.8
3981,46.00,142,1526,0,0,0,0,8649.3
3982,102.10,310,2758,0,0,0,0,8652.7
3983,60.10,227,2009,0,0,0,0,8656.3
3984,42.30,147,1511,0,0,0,0,8657.7
3985,78.20,298,2472,0,0,0,0,8660.5
3986,51.70,163,1669,0,0,0,0,8662.3
3987,72.90,198,2019,0,0,0,0,8664.1
3988,54.00,158,1670,0,0,0,0,8665.7
3989,-368.00,995,800,0,0,0,0,8677.4
3990,68.80,207,2016,0,0,0,0,8679.9
3991,60.30,170,1781,0,0,0,0,8682.4
3992,72.30,200,2020,0,0,0,0,8686.7
3993,56.30,219,1937,0,0,0,0,8688.9
3994,60.90,170,1787,0,0,0,0,8690.8
3995,60.90,169,1785,0,0,0,0,8693.0
3996,101.60,312,2762,0,0,0,0,8696.4
3997,52.60,161,1668,0,0,0,0,8698.2
3998,61.50,204,1929,0,0,0,0,8702.7
3999,46.60,174,1660,0,0,0,0,8705.0
4000,-206.20,596,820,0,0,0,0,8711.7
4001,55.40,183,1784,0,0,0,0,8716.5
4002,52.00,160,1660,0,0,0,0,8718.6
4003,54.60,155,1664,0,0,0,0,8720.1
4004,53.70,157,1663,0,0,0,0,8721.6
4005,75.50,372,2741,0,0,0,0,8725.5
4006,60.50,171,1787,0,0,0,0,8727.4
4007,60.70,170,1785,0,0,0,0,8728.8
4008,58.60,174,1782,0,0,0,0,8731.3
4009,57.10,179,1785,0,0,0,0,8733.8
4010,41.80,152,1524,0,0,0,0,8735.4
4011,48.20,136,1524,0,0,0,0,8737.0
4012,60.40,171,1786,0,0,0,0,8738.6
4013,60.90,169,1785,0,0,0,0,8740.3
4014,54.30,155,1663,0,0,0,0,8741.7
4015,61.00,169,1784,0,0,0,0,8743.6
4016,60.90,169,1785,0,0,0,0,8746.5
4017,56.00,152,1666,0,0,0,0,8748.3
4018,59.90,171,1783,0,0,0,0,8750.4
4019,55.80,152,1664,0,0,0,0,8751.9
4020,60.70,170,1785,0,0,0,0,8754.0
4021,60.40,170,1782,0,0,0,0,8756.1
4022,61.50,168,1787,0,0,0,0,8758.3
4023,44.90,141,1513,0,0,0,0,8762.1
4024,60.00,171,1784,0,0,0,0,8764.8
4025,55.50,154,1671,0,0,0,0,8766.5
4026,-245.60,694,818,0,0,0,0,8773.8
4027,60.60,169,1782,0,0,0,0,8776.8
4028,61.00,169,1786,0,0,0,0,8778.5
4029,60.60,169,1782,0,0,0,0,8780.0
4030,60.70,169,1781,0,0,0,0,8781.8
4031,53.20,158,1664,0,0,0,0,8783.5
4032,60.70,170,1785,0,0,0,0,8785.9
4033,60.70,170,1785,0,0,0,0,8787.9
4034,60.30,171,1787,0,0,0,0,8790.9
4035,57.50,150,1673,0,0,0,0,8792.5
4036,54.80,154,1662,0,0,0,0,8795.4
4037,61.30,168,1785,0,0,0,0,8797.3
4038,48.20,136,1524,0,0,0,0,8798.7
4039,55.90,152,1665,0,0,0,0,8800.4
4040,56.00,152,1668,0,0,0,0,8803.4
4041,44.20,141,1506,0,0,0,0,8805.2
4042,34.00,163,1494,0,0,0,0,8807.1
4043,60.90,168,1781,0,0,0,0,8808.9
4044,54.30,155,1663,0,0,0,0,8810.3
4045,86.00,342,2726,0,0,0,0,8814.5
4046,55.20,153,1664,0,0,0,0,8818.7
4047,55.20,184,1786,0,0,0,0,8820.8
4048,53.10,159,1665,0,0,0,0,8822.5
4049,44.10,143,1511,0,0,0,0,8823.9
4050,46.30,140,1521,0,0,0,0,8825.7
4051,45.60,142,1522,0,0,0,0,8827.1
4052,40.60,132,1434,0,0,0,0,8828.5
4053,-433.70,1266,1227,0,0,0,0,8843.7
4054,37.40,185,1614,0,0,0,0,8846.6
4055,31.50,168,1485,0,0,0,0,8849.3
4056,47.60,171,1658,0,0,0,0,8851.4
4057,41.20,147,1500,0,0,0,0,8852.9
4058,59.10,173,1783,0,0,0,0,8854.9
4059,52.10,191,1785,0,0,0,0,8858.9
4060,26.70,117,1233,0,0,0,0,8860.3
4061,47.40,138,1524,0,0,0,0,8863.5
4062,-11.10,109,823,0,0,0,0,8864.7
4063,49.90,165,1657,0,0,0,0,8867.3
4064,46.40,139,1520,0,0,0,0,8869.2
4065,-57.40,708,2756,0,0,0,0,8879.0
4066,48.20,136,1524,0,0,0,0,8880.8
4067,45.20,143,1522,0,0,0,0,8882.7
4068,46.70,138,1519,0,0,0,0,8884.1
4069,46.70,138,1519,0,0,0,0,8886.0
4070,44.70,141,1511,0,0,0,0,8887.6
4071,-92.20,486,1520,0,0,0,0,8894.0
4072,-5.50,335,1785,0,0,0,0,8898.6
4073,25.30,171,1434,0,0,0,0,8900.4
4074,60.70,170,1787,0,0,0,0,8901.9
4075,57.70,177,1783,0,0,0,0,8903.8
4076,47.50,137,1521,0,0,0,0,8905.3
4077,-23.40,144,840,0,0,0,0,8908.1
4078,41.70,217,1785,0,0,0,0,8910.8
4079,45.90,207,1785,0,0,0,0,8913.7
4080,38.20,132,1409,0,0,0,0,8915.3
4081,34.20,170,1520,0,0,0,0,8917.0
4082,57.80,177,1784,0,0,0,0,8919.1
4083,49.80,167,1666,0,0,0,0,8920.6
4084,-4.90,57,679,0,0,0,0,8921.1
4085,42.80,183,1660,0,0,0,0,8923.9
4086,-10.90,108,823,0,0,0,0,8925.1
4087,-629.30,2005,2226,0,0,0,0,8949.4
4088,-11.90,114,835,0,0,0,0,8950.8
4089,46.90,142,1537,0,0,0,0,8953.8
4090,59.20,210,1931,0,0,0,0,8956.7
4091,-30.20,28,308,0,0,0,0,8956.9
4092,48.60,198,1778,0,0,0,0,8959.3
4093,22.20,127,1228,0,0,0,0,8960.7
4094,42.70,270,2007,0,0,0,0,8963.6
4095,35.80,159,1494,0,0,0,0,8965.6
4096,18.80,278,1800,0,0,0,0,8970.2
4097,47.40,171,1656,0,0,0,0,8973.6
4098,44.50,145,1523,0,0,0,0,8975.6
4099,31.40,167,1480,0,0,0,0,8977.3
4100,50.90,162,1655,0,0,0,0,8978.9
4101,56.70,180,1785,0,0,0,0,8980.7
4102,13.70,149,1233,0,0,0,0,8982.1
4103,32.30,183,1553,0,0,0,0,8983.7
4104,-224.10,917,1927,0,0,0,0,8992.4
4105,43.10,145,1511,0,0,0,0,8993.7
4106,23.70,123,1227,0,0,0,0,8994.9
4107,42.70,147,1513,0,0,0,0,8996.5
4108,57.20,178,1784,0,0,0,0,8998.2
4109,33.30,173,1525,0,0,0,0,8999.8
4110,63.50,219,2009,0,0,0,0,9002.0
4111,44.00,143,1510,0,0,0,0,9003.4
4112,44.10,146,1523,0,0,0,0,9004.7
4113,53.80,157,1664,0,0,0,0,9006.6
4114,-29.90,27,309,0,0,0,0,9006.9
4115,42.20,148,1512,0,0,0,0,9008.3
4116,-9.60,124,898,0,0,0,0,9009.6
4117,37.20,136,1413,0,0,0,0,9010.9
4118,-12.60,116,836,0,0,0,0,9011.9
4119,50.30,164,1657,0,0,0,0,9013.5
4120,4.30,242,1511,0,0,0,0,9015.9
4121,69.20,204,2006,0,0,0,0,9017.9
4122,-674.10,2005,1781,0,0,0,0,9039.7
4123,27.50,115,1233,0,0,0,0,9041.1
4124,42.50,145,1505,0,0,0,0,9042.7
4125,41.90,150,1519,0,0,0,0,9044.1
4126,56.30,181,1785,0,0,0,0,9046.0
4127,-10.30,77,705,0,0,0,0,9046.6
4128,51.40,161,1656,0,0,0,0,9048.4
4129,25.70,118,1227,0,0,0,0,9049.5
4130,41.30,148,1505,0,0,0,0,9050.9
4131,63.90,218,2008,0,0,0,0,9052.9
4132,56.80,180,1786,0,0,0,0,9054.5
4133,52.90,189,1785,0,0,0,0,9056.2
4134,54.90,154,1663,0,0,0,0,9057.9
4135,64.70,198,1937,0,0,0,0,9059.8
4136,37.70,158,1507,0,0,0,0,9061.2
4137,39.90,154,1513,0,0,0,0,9062.8
4138,42.00,130,1439,0,0,0,0,9064.0
4139,39.70,158,1527,0,0,0,0,9065.4
4140,57.30,181,1795,0,0,0,0,9067.0
4141,48.00,137,1526,0,0,0,0,9068.3
4142,23.00,262,1778,0,0,0,0,9070.9
4143,38.00,137,1427,0,0,0,0,9072.1
4144,40.50,151,1509,0,0,0,0,9073.7
4145,70.10,202,2007,0,0,0,0,9075.4
4146,54.30,156,1665,0,0,0,0,9076.9
4147,25.00,120,1228,0,0,0,0,9078.1
4148,47.50,138,1527,0,0,0,0,9079.5
4149,43.40,268,2006,0,0,0,0,9082.2
4150,59.80,229,2012,0,0,0,0,9084.2
4151,-454.30,1629,2470,0,0,0,0,9099.6
4152,49.00,167,1658,0,0,0,0,9101.2
4153,-127.50,696,2007,0,0,0,0,9107.8
4154,1.70,253,1527,0,0,0,0,9110.2
4155,40.60,156,1528,0,0,0,0,9111.8
4156,41.00,188,1662,0,0,0,0,9113.3
4157,33.90,148,1430,0,0,0,0,9114.9
4158,49.70,166,1661,0,0,0,0,9116.4
4159,51.80,161,1662,0,0,0,0,9117.8
4160,-29.60,436,1948,0,0,0,0,9122.2
4161,62.10,208,1951,0,0,0,0,9124.0
4162,-78.20,557,1944,0,0,0,0,9129.3
4163,-4.00,504,2473,0,0,0,0,9133.9
4164,50.40,232,1930,0,0,0,0,9136.1
4165,59.90,208,1928,0,0,0,0,9138.2
4166,67.50,206,1999,0,0,0,0,9140.4
4167,33.30,146,1416,0,0,0,0,9141.7
4168,73.50,196,2017,0,0,0,0,9143.5
4169,-25.60,557,2470,0,0,0,0,9148.8
4170,53.50,157,1661,0,0,0,0,9150.3
4171,26.50,117,1231,0,0,0,0,9151.5
4172,24.90,119,1223,0,0,0,0,9152.7
4173,53.10,159,1665,0,0,0,0,9154.1
4174,56.90,151,1671,0,0,0,0,9155.4
4175,67.40,192,1942,0,0,0,0,9157.4
4176,60.60,170,1784,0,0,0,0,9158.9
4177,71.00,204,2023,0,0,0,0,9160.9
4178,67.10,210,2011,0,0,0,0,9162.9
4179,-11.10,386,1933,0,0,0,0,9166.4
4180,61.30,169,1787,0,0,0,0,9168.0
4181,50.20,166,1664,0,0,0,0,9169.7
4182,69.30,205,2013,0,0,0,0,9171.7
4183,69.20,320,2471,0,0,0,0,9174.6
4184,67.80,194,1954,0,0,0,0,9176.4
4185,23.20,301,1934,0,0,0,0,9179.3
4186,46.20,377,2469,0,0,0,0,9183.1
4187,52.90,157,1657,0,0,0,0,9184.5
4188,59.90,227,2007,0,0,0,0,9186.6
4189,53.70,358,2468,0,0,0,0,9189.9
4190,-55.50,519,2021,0,0,0,0,9195.1
4191,40.30,133,1435,0,0,0,0,9196.3
4192,70.80,200,2008,0,0,0,0,9198.1
4193,70.00,204,2013,0,0,0,0,9200.2
4194,56.20,152,1670,0,0,0,0,9201.7
4195,-779.70,2005,722,0,0,0,0,9220.6
4196,41.40,129,1429,0,0,0,0,9221.9
4197,66.40,198,1956,0,0,0,0,9223.8
4198,69.20,204,2006,0,0,0,0,9225.8
4199,56.30,151,1667,0,0,0,0,9227.1
4200,58.90,175,1787,0,0,0,0,9228.7
4201,69.90,202,2005,0,0,0,0,9230.8
4202,68.60,207,2011,0,0,0,0,9232.7
4203,65.70,199,1951,0,0,0,0,9234.6
4204,47.60,137,1522,0,0,0,0,9235.9
4205,47.70,138,1527,0,0,0,0,9237.1
4206,41.30,389,2468,0,0,0,0,9240.8
4207,45.10,140,1511,0,0,0,0,9242.1
4208,68.60,207,2011,0,0,0,0,9244.3
4209,44.70,142,1513,0,0,0,0,9245.5
4210,-351.70,1136,1525,0,0,0,0,9256.8
4211,48.10,135,1521,0,0,0,0,9260.1
4212,72.00,197,2006,0,0,0,0,9264.0
4213,-121.10,662,1935,0,0,0,0,9272.1
4214,-4.90,57,679,0,0,0,0,9272.6
4215,-501.20,1339,842,0,0,0,0,9286.4
4216,59.20,175,1790,0,0,0,0,9288.2
4217,-75.20,288,898,0,0,0,0,9291.4
4218,65.10,198,1943,0,0,0,0,9293.9
4219,-629.30,2005,2226,0,0,0,0,9316.9
4220,51.40,162,1660,0,0,0,0,9318.8
4221,68.10,193,1953,0,0,0,0,9320.8
4222,508.40,770,3161,0,0,0,1,9329.8
4223,76.20,303,2471,0,0,0,0,9332.9
4224,61.00,172,1798,0,0,0,0,9334.3
4225,-306.00,847,826,0,0,0,0,9343.1
4226,73.20,181,1956,0,0,0,0,9345.3
4227,-129.80,405,820,0,0,0,0,9348.9
4228,34.90,140,1409,0,0,0,0,9350.3
4229,61.50,166,1779,0,0,0,0,9351.9
4230,-345.10,1117,1515,0,0,0,0,9363.6
4231,74.50,307,2473,0,0,0,0,9366.7
4232,38.80,130,1408,0,0,0,0,9368.0
4233,65.90,161,1801,0,0,0,0,9369.4
4234,-45.90,434,1778,0,0,0,0,9375.0
4235,53.80,251,2040,0,0,0,0,9377.5
4236,40.60,176,1657,0,0,0,0,9379.5
4237,-146.40,448,826,0,0,0,0,9384.1
4238,53.60,156,1658,0,0,0,0,9385.6
4239,6.80,240,1526,0,0,0,0,9390.0
4240,65.00,161,1792,0,0,0,0,9391.5
4241,211.70,1511,3161,0,0,0,1,9406.1
4242,-8.80,122,899,0,0,0,0,9407.2
4243,59.50,169,1780,0,0,0,0,9409.0
4244,72.30,312,2471,0,0,0,0,9412.7
4245,42.70,387,2472,0,0,0,0,9418.2
4246,36.20,289,2018,0,0,0,0,9420.9
4247,-29.90,27,309,0,0,0,0,9421.1
4248,-10.60,126,898,0,0,0,0,9422.2
4249,42.30,127,1430,0,0,0,0,9423.2
4250,71.50,185,1955,0,0,0,0,9425.0
4251,48.20,136,1526,0,0,0,0,9426.3
4252,65.20,160,1790,0,0,0,0,9427.6
4253,76.30,191,2027,0,0,0,0,9429.4
4254,80.00,182,2026,0,0,0,0,9430.9
4255,42.30,273,2013,0,0,0,0,9434.0
4256,74.10,181,1963,0,0,0,0,9435.9
4257,73.80,181,1960,0,0,0,0,9437.9
4258,73.70,179,1953,0,0,0,0,9439.6
4259,55.20,152,1660,0,0,0,0,9441.7
4260,25.20,267,1820,0,0,0,0,9445.3
4261,43.60,260,1974,0,0,0,0,9448.8
4262,-29.90,27,309,0,0,0,0,9449.1
4263,73.40,198,2025,0,0,0,0,9451.1
4264,56.80,150,1666,0,0,0,0,9452.3
4265,74.20,179,1956,0,0,0,0,9453.7
4266,42.50,127,1433,0,0,0,0,9454.9
4267,55.10,153,1661,0,0,0,0,9456.2
4268,79.10,183,2023,0,0,0,0,9458.0
4269,76.30,187,2011,0,0,0,0,9459.7
4270,63.00,166,1794,0,0,0,0,9461.0
4271,80.00,181,2024,0,0,0,0,9463.7
4272,-50.40,206,820,0,0,0,0,9465.3
4273,61.60,166,1778,0,0,0,0,9467.0
4274,58.60,148,1676,0,0,0,0,9468.3
4275,-5.10,57,675,0,0,0,0,9468.8
4276,67.00,158,1800,0,0,0,0,9470.3
4277,61.40,169,1788,0,0,0,0,9472.2
4278,54.10,154,1657,0,0,0,0,9473.8
4279,-10.40,126,899,0,0,0,0,9475.1
4280,20.30,306,1927,0,0,0,0,9479.3
4281,58.30,148,1675,0,0,0,0,9480.7
4282,60.60,168,1776,0,0,0,0,9482.2
4283,73.70,189,1993,0,0,0,0,9484.0
4284,67.30,161,1815,0,0,0,0,9485.9
4285,58.50,147,1673,0,0,0,0,9487.5
4286,64.90,162,1797,0,0,0,0,9489.3
4287,-82.30,463,1527,0,0,0,0,9494.8
4288,62.10,221,2005,0,0,0,0,9496.7
4289,67.40,212,2020,0,0,0,0,9498.7
4290,47.70,136,1519,0,0,0,0,9499.9
4291,58.80,148,1678,0,0,0,0,9501.2
4292,63.30,206,1955,0,0,0,0,9503.2
4293,58.60,148,1676,0,0,0,0,9504.5
4294,268.30,1370,3161,0,0,0,1,9517.8
4295,-779.70,2005,722,0,0,0,0,9536.9
4296,51.50,182,1753,0,0,0,0,9538.6
4297,48.40,135,1524,0,0,0,0,9539.9
4298,71.60,186,1958,0,0,0,0,9541.5
4299,-623.40,1658,898,0,0,0,0,9557.5
4300,-629.30,2005,2226,0,0,0,0,9576.7
4301,-35.20,139,702,0,0,0,0,9577.9
4302,60.00,174,1795,0,0,0,0,9579.5
4303,51.90,433,2751,0,0,0,0,9584.7
4304,57.50,150,1673,0,0,0,0,9586.1
4305,56.10,174,1757,0,0,0,0,9587.5
4306,70.10,318,2472,0,0,0,0,9590.5
4307,57.40,176,1778,0,0,0,0,9592.0
4308,-148.50,691,1779,0,0,0,0,9599.7
4309,62.40,167,1792,0,0,0,0,9601.1
4310,51.10,185,1749,0,0,0,0,9602.8
4311,62.10,165,1781,0,0,0,0,9604.5
4312,42.20,129,1435,0,0,0,0,9605.7
4313,58.80,176,1792,0,0,0,0,9607.3
4314,61.30,167,1782,0,0,0,0,9608.8
4315,63.80,165,1798,0,0,0,0,9610.5
4316,65.00,161,1794,0,0,0,0,9612.8
4317,55.70,152,1663,0,0,0,0,9614.3
4318,-166.10,708,1669,0,0,0,0,9620.7
4319,48.50,201,1787,0,0,0,0,9622.4
4320,73.80,194,2014,0,0,0,0,9624.2
4321,54.30,154,1657,0,0,0,0,9625.6
4322,33.00,296,2012,0,0,0,0,9629.5
4323,57.50,150,1673,0,0,0,0,9630.8
4324,53.80,186,1780,0,0,0,0,9632.6
4325,61.70,168,1789,0,0,0,0,9634.1
4326,50.20,185,1740,0,0,0,0,9635.9
4327,-485.00,1705,2469,0,0,0,0,9652.1
4328,-38.10,144,693,0,0,0,0,9653.4
4329,56.10,151,1665,0,0,0,0,9654.7
4330,67.60,208,2008,0,0,0,0,9657.4
4331,45.70,139,1511,0,0,0,0,9658.6
4332,55.70,152,1665,0,0,0,0,9660.0
4333,56.80,150,1666,0,0,0,0,9661.4
4334,-92.90,278,681,0,0,0,0,9663.9
4335,58.70,213,1937,0,0,0,0,9665.9
4336,75.40,177,1960,0,0,0,0,9667.6
4337,63.70,162,1783,0,0,0,0,9669.0
4338,46.50,138,1517,0,0,0,0,9670.2
4339,50.50,166,1669,0,0,0,0,9672.6
4340,-40.00,147,686,0,0,0,0,9674.0
4341,-31.50,125,685,0,0,0,0,9675.1
4342,-602.80,1558,702,0,0,0,0,9689.9
4343,49.70,198,1789,0,0,0,0,9691.8
4344,-30.60,132,722,0,0,0,0,9693.1
4345,45.70,208,1789,0,0,0,0,9695.1
4346,59.70,231,2021,0,0,0,0,9697.1
4347,-19.10,89,665,0,0,0,0,9698.0
4348,-15.90,84,677,0,0,0,0,9698.7
4349,-56.40,197,722,0,0,0,0,9700.5
4350,42.10,127,1428,0,0,0,0,9702.6
4351,44.30,215,1803,0,0,0,0,9704.7
4352,62.70,164,1781,0,0,0,0,9706.1
4353,74.50,380,2765,0,0,0,0,9709.6
4354,-18.70,89,667,0,0,0,0,9710.4
4355,45.20,141,1514,0,0,0,0,9711.8
4356,-217.70,800,1523,0,0,0,0,9719.9
4357,33.50,173,1525,0,0,0,0,9721.9
4358,48.10,137,1527,0,0,0,0,9723.2
4359,62.10,165,1781,0,0,0,0,9724.6
4360,46.10,142,1527,0,0,0,0,9725.9
4361,58.90,173,1781,0,0,0,0,9727.6
4362,61.20,167,1780,0,0,0,0,9729.0
4363,65.20,164,1806,0,0,0,0,9730.8
4364,63.50,165,1795,0,0,0,0,9733.2
4365,63.90,162,1785,0,0,0,0,9734.9
4366,41.00,130,1428,0,0,0,0,9736.1
4367,39.10,131,1413,0,0,0,0,9737.2
4368,60.20,227,2008,0,0,0,0,9739.2
4369,45.20,140,1512,0,0,0,0,9740.7
4370,53.00,158,1662,0,0,0,0,9742.1
4371,37.00,141,1432,0,0,0,0,9743.3
4372,45.80,139,1514,0,0,0,0,9744.6
4373,41.30,130,1433,0,0,0,0,9745.7
4374,-127.10,574,1525,0,0,0,0,9751.8
4375,-148.30,626,1519,0,0,0,0,9757.5
4376,-135.50,391,707,0,0,0,0,9761.0
4377,54.40,155,1664,0,0,0,0,9763.2
4378,-27.90,151,823,0,0,0,0,9764.6
4379,-6.20,104,898,0,0,0,0,9765.7
4380,-21.60,154,898,0,0,0,0,9767.0
4381,-6.90,97,819,0,0,0,0,9768.0
4382,56.00,181,1784,0,0,0,0,9769.6
4383,50.90,194,1785,0,0,0,0,9771.4
4384,62.10,218,1993,0,0,0,0,9773.3
4385,37.30,200,1673,0,0,0,0,9775.2
4386,45.50,209,1789,0,0,0,0,9777.6
4387,-26.40,166,898,0,0,0,0,9779.4
4388,57.60,149,1672,0,0,0,0,9780.6
4389,61.30,171,1797,0,0,0,0,9782.2
4390,-6.20,103,898,0,0,0,0,9783.2
4391,58.10,175,1781,0,0,0,0,9784.8
4392,68.90,203,2001,0,0,0,0,9786.6
4393,60.30,170,1783,0,0,0,0,9788.1
4394,62.90,166,1791,0,0,0,0,9789.8
4395,45.60,139,1512,0,0,0,0,9791.1
4396,-762.10,2005,898,0,0,0,0,9810.0
4397,45.00,174,1646,0,0,0,0,9811.5
4398,-773.20,2005,898,0,0,0,0,9830.5
4399,-17.00,133,862,0,0,0,0,9831.7
4400,-464.70,1453,1665,0,0,0,0,9845.5
4401,-773.20,2005,897,0,0,0,0,9864.4
4402,-28.80,151,814,0,0,0,0,9866.0
4403,-81.80,287,898,0,0,0,0,9869.5
4404,-773.20,2005,898,0,0,0,0,9888.4
4405,-44.20,195,898,0,0,0,0,9890.1
4406,-52.50,211,898,0,0,0,0,9892.1
4407,-50.60,198,897,0,0,0,0,9893.8
4408,-14.70,129,869,0,0,0,0,9894.9
4409,-21.50,139,841,0,0,0,0,9896.4
4410,-26.70,149,827,0,0,0,0,9898.8
4411,-772.60,2005,898,0,0,0,0,9918.2
4412,-772.30,2005,894,0,0,0,0,9937.5
4413,-25.90,147,827,0,0,0,0,9938.7
4414,-48.80,220,898,0,0,0,0,9940.9
4415,-17.30,125,825,0,0,0,0,9942.9
4416,-8.80,122,898,0,0,0,0,9944.1
4417,-8.80,122,898,0,0,0,0,9945.3
4418,-51.20,228,899,0,0,0,0,9947.3
4419,-12.20,81,702,0,0,0,0,9948.0
4420,-50.40,226,900,0,0,0,0,9950.4
4421,-762.10,2005,898,0,0,0,0,9969.5
4422,-11.20,80,708,0,0,0,0,9970.3
4423,-11.20,109,822,0,0,0,0,9971.4
4424,-49.60,224,898,0,0,0,0,9974.2
4425,-83.20,308,898,0,0,0,0,9976.9
4426,-762.10,2005,898,0,0,0,0,9995.6
4427,-15.50,130,865,0,0,0,0,9996.8
4428,-20.00,150,898,0,0,0,0,9998.2
4429,-22.00,140,840,0,0,0,0,9999.4
4430,-87.40,318,898,0,0,0,0,10003.3
4431,44.30,212,1789,0,0,0,0,10005.4
4432,-11.80,78,694,0,0,0,0,10006.2
4433,-21.60,154,900,0,0,0,0,10007.5
4434,-13.20,83,698,0,0,0,0,10008.4
4435,-84.00,310,899,0,0,0,0,10011.1
4436,-89.20,323,898,0,0,0,0,10014.1
4437,-2.10,168,1150,0,0,0,0,10015.5
4438,48.50,210,1823,0,0,0,0,10018.3
4439,-21.70,142,849,0,0,0,0,10019.9
4440,-4.80,57,680,0,0,0,0,10020.3
4441,7.70,235,1517,0,0,0,0,10022.5
4442,-49.00,222,900,0,0,0,0,10024.5
4443,-15.60,134,880,0,0,0,0,10025.7
4444,34.10,143,1413,0,0,0,0,10027.0
4445,54.80,183,1778,0,0,0,0,10028.7
4446,50.40,228,1914,0,0,0,0,10031.1
4447,48.10,173,1671,0,0,0,0,10033.5
4448,-762.10,2005,899,0,0,0,0,10052.0
4449,26.20,189,1516,0,0,0,0,10053.7
4450,67.40,398,2764,0,0,0,0,10057.3
4451,-24.80,146,834,0,0,0,0,10058.7
4452,-15.00,83,682,0,0,0,0,10059.3
4453,-11.50,112,831,0,0,0,0,10060.3
4454,31.80,173,1510,0,0,0,0,10063.0
4455,58.60,176,1788,0,0,0,0,10064.6
4456,36.40,198,1656,0,0,0,0,10066.7
4457,-11.20,108,820,0,0,0,0,10067.5
4458,-12.60,118,846,0,0,0,0,10068.5
4459,460.00,891,3161,0,0,0,1,10076.5
4460,15.70,214,1513,0,0,0,0,10079.5
4461,-7.70,101,825,0,0,0,0,10080.5
4462,-19.00,204,1126,0,0,0,0,10082.1
4463,-50.40,226,898,0,0,0,0,10084.2
4464,22.90,177,1435,0,0,0,0,10085.8
4465,-50.40,226,899,0,0,0,0,10087.9
4466,-49.50,617,2470,0,0,0,0,10094.1
4467,-4.90,57,679,0,0,0,0,10094.5
4468,-5.00,68,722,0,0,0,0,10095.3
4469,11.10,206,1434,0,0,0,0,10097.3
4470,-13.00,120,850,0,0,0,0,10098.4
4471,-454.40,1495,1934,0,0,0,0,10112.5
4472,-108.20,326,723,0,0,0,0,10115.6
4473,-394.50,1214,1409,0,0,0,0,10127.7
4474,-3.10,236,1410,0,0,0,0,10129.8
4475,-16.80,142,900,0,0,0,0,10131.1
4476,-0.30,223,1389,0,0,0,0,10133.3
4477,-6.50,269,1511,0,0,0,0,10135.7
4478,-23.90,353,1671,0,0,0,0,10139.9
4479,-132.10,563,1428,0,0,0,0,10144.9
4480,24.00,172,1426,0,0,0,0,10146.5
4481,-5.10,57,675,0,0,0,0,10147.0
4482,3.30,281,1657,0,0,0,0,10149.5
4483,-48.80,222,898,0,0,0,0,10151.7
4484,-10.90,113,843,0,0,0,0,10153.4
4485,14.70,191,1409,0,0,0,0,10155.1
4486,-8.80,122,899,0,0,0,0,10156.2
4487,-107.50,523,1515,0,0,0,0,10160.8
4488,-45.60,214,898,0,0,0,0,10162.8
4489,-231.90,873,1671,0,0,0,0,10171.9
4490,45.20,450,2750,0,0,0,0,10175.9
4491,33.70,149,1433,0,0,0,0,10177.6
4492,-15.20,130,866,0,0,0,0,10179.1
